 ListingID,Link,Host ID,Listing Type,lat,lng,Bedrooms,Bathrooms,Base Guests,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Booking Window,LOS,Dynamic Pricing,Professionally Managed,Beachfront,Hottub,Kitchen,Pets Allowed,Pool,EV Charger,new_listing,id
36113894,https://www.airbnb.com/rooms/36113894,183775899,Entire cottage,43.81346,-70.06299,2,0.0,4,4.11,10,498.0,0.0,0.0,186.0,4,0.0,0.0,None,Large,No,No,Yes,No,No,No,0,1300
36132672,https://www.airbnb.com/rooms/36132672,42296276,Entire home,43.83304,-70.09811,2,2.0,4,4.95,57,350.0,98.0,40475.0,118.0,7,176.0,8.0,None,Individual,Yes,No,Yes,No,No,No,0,1301
36427304,https://www.airbnb.com/rooms/36427304,137990057,Entire cottage,43.90606,-70.51381,2,1.0,5,4.83,35,155.0,45.0,27680.0,356.0,2,43.0,3.0,None,Small,No,No,Yes,Yes,No,No,0,1302
36515683,https://www.airbnb.com/rooms/36515683,273097290,Entire cabin,43.91614,-70.55242,2,1.0,6,-NA,0,273.0,14.0,842.0,14.0,1,363.5,2.0,None,Moderate,No,No,Yes,No,No,No,1,1303
36614970,https://www.airbnb.com/rooms/36614970,105006593,Entire rental unit,43.5125764636,-70.3835160134,2,1.0,6,4.14,43,268.0,25.0,2166.0,76.0,3,8.0,2.0,High,Large,Yes,No,Yes,Yes,No,No,0,1304
36667312,https://www.airbnb.com/rooms/36667312,68266657,Entire rental unit,43.6471672058,-70.2624740601,2,2.0,6,4.97,64,436.0,68.0,78916.0,263.0,4,45.0,5.0,None,Moderate,No,No,Yes,No,No,No,0,1305
36841287,https://www.airbnb.com/rooms/36841287,263057256,Entire cabin,43.84024,-70.6183,2,1.0,4,4.33,6,250.0,78.0,36500.0,147.0,7,5.0,2.0,None,Small,No,No,Yes,No,No,No,0,1306
36845420,https://www.airbnb.com/rooms/36845420,66811685,Private room in nature lodge,43.52385,-70.3908,2,1.0,6,-Unknown,2,455.0,39.0,30159.0,160.0,2,70.0,2.0,None,Small,No,No,Yes,No,No,No,0,1307
36918905,https://www.airbnb.com/rooms/36918905,105745130,Entire cottage,43.92153,-70.47545,2,1.0,6,4.89,84,159.0,86.0,24753.0,184.0,3,68.0,4.0,None,Small,No,No,Yes,No,No,No,0,1308
36940901,https://www.airbnb.com/rooms/36940901,277685390,Entire home,43.82519,-70.10998,2,1.5,4,4.74,39,175.0,94.0,9855.0,70.0,2,33.0,3.0,None,Individual,No,No,Yes,No,No,No,0,1309
37282273,https://www.airbnb.com/rooms/37282273,110654234,Entire rental unit,43.5236248529,-70.3802018166,2,2.0,6,-NA,0,110.0,0.0,0.0,327.0,25,0.0,0.0,None,Moderate,No,No,Yes,No,No,No,0,1310
37286001,https://www.airbnb.com/rooms/37286001,104406904,Entire townhouse,43.38206,-70.54408,2,2.0,4,4.81,21,299.0,39.0,34558.0,365.0,7,5.0,2.0,None,Individual,No,No,Yes,No,No,No,0,1311
37293134,https://www.airbnb.com/rooms/37293134,110654234,Entire guest suite,43.5560531616,-70.3659667969,2,2.0,2,5.0,1,130.0,47.0,10230.0,128.0,28,6.0,31.5,None,Moderate,No,No,Yes,No,No,Yes,0,1312
37396385,https://www.airbnb.com/rooms/37396385,196081132,Entire home,43.51357,-70.38744,2,1.0,7,4.59,123,259.0,76.0,40327.0,295.0,2,15.0,3.0,High,Small,No,No,Yes,No,No,No,0,1313
37418161,https://www.airbnb.com/rooms/37418161,241222899,Entire guest suite,43.50221,-70.44029,2,1.0,5,4.93,98,195.0,59.0,23331.0,271.0,1,56.0,2.0,None,Individual,No,No,Yes,Yes,No,No,0,1314
37513605,https://www.airbnb.com/rooms/37513605,139110519,Entire rental unit,43.37419,-70.47946,2,1.0,4,5.0,34,275.0,89.0,51267.0,200.0,3,63.5,4.5,None,Small,No,No,Yes,No,No,No,0,1315
37661711,https://www.airbnb.com/rooms/37661711,7409102,Entire rental unit,43.6643,-70.25309,2,1.0,5,4.79,86,314.0,73.0,35547.0,169.0,4,48.5,4.0,Moderate,Small,No,No,Yes,No,No,No,0,1316
37851858,https://www.airbnb.com/rooms/37851858,65531496,Entire condo,43.50699,-70.38453,2,1.0,5,4.8,10,330.0,72.0,21570.0,92.0,7,160.5,7.0,None,Individual,No,No,Yes,No,Yes,No,0,1317
37999217,https://www.airbnb.com/rooms/37999217,140479622,Entire cottage,43.56113,-70.2795,2,1.0,5,4.92,12,200.0,100.0,4408.0,22.0,2,128.0,6.0,None,Individual,Yes,No,Yes,No,No,No,0,1318
38011504,https://www.airbnb.com/rooms/38011504,247442479,Entire cottage,43.5095484904,-70.4288581412,2,1.0,4,5.0,2,249.0,67.0,3167.0,27.0,3,24.5,5.0,None,Small,No,No,No,No,Yes,No,1,1319
38013179,https://www.airbnb.com/rooms/38013179,40223002,Entire cottage,43.68849,-70.15433,2,1.5,4,5.0,39,295.0,89.0,41190.0,162.0,4,162.0,6.5,None,Individual,Yes,No,Yes,Yes,No,No,0,1320
38091428,https://www.airbnb.com/rooms/38091428,37997026,Entire condo,43.35857,-70.48014,2,2.0,4,4.6,25,375.0,37.0,40279.0,257.0,3,55.0,4.0,Moderate,Moderate,No,No,Yes,No,No,No,0,1321
38125956,https://www.airbnb.com/rooms/38125956,289526510,Room in aparthotel,43.65892,-70.25272,2,2.0,5,4.88,68,940.0,37.0,62758.0,336.0,1,14.0,2.0,Low,Moderate,No,No,Yes,No,No,Yes,0,1322
38207790,https://www.airbnb.com/rooms/38207790,105006593,NA,43.6572,-70.25469,2,1.0,5,4.86,114,628.0,63.0,112257.0,297.0,2,33.0,2.0,High,Large,No,No,Yes,No,No,No,0,1323
38327249,https://www.airbnb.com/rooms/38327249,179598611,Entire rental unit,43.78871,-70.64061,2,1.0,6,-NA,0,120.0,0.0,0.0,276.0,1,0.0,0.0,None,Individual,No,No,Yes,Yes,No,No,0,1324
38372393,https://www.airbnb.com/rooms/38372393,63227069,Entire rental unit,43.37689,-70.50778,2,1.0,3,4.79,109,125.0,64.0,24805.0,172.0,2,45.0,2.0,None,Individual,No,No,Yes,No,No,Yes,0,1325
38794413,https://www.airbnb.com/rooms/38794413,296711376,Entire rental unit,43.46642,-70.3842,2,1.0,4,4.78,37,230.0,74.0,21154.0,129.0,4,43.0,4.0,None,Individual,No,No,Yes,No,No,No,0,1326
38869964,https://www.airbnb.com/rooms/38869964,160460336,Entire home,43.742077,-69.992363,2,1.0,4,5.0,4,161.0,100.0,4830.0,30.0,2,40.0,4.0,None,Large,No,No,Yes,No,No,No,0,1327
38961474,https://www.airbnb.com/rooms/38961474,13387749,Entire home,43.68966,-70.27502,2,1.0,4,5.0,47,250.0,41.0,18239.0,362.0,2,28.5,3.0,None,Individual,No,No,Yes,Yes,No,No,0,1328
38996525,https://www.airbnb.com/rooms/38996525,298807146,Entire home,43.37308,-70.43995,2,1.0,4,4.85,80,398.0,20.0,10514.0,245.0,2,69.0,2.0,Low,Small,No,No,Yes,No,No,No,0,1329
39024583,https://www.airbnb.com/rooms/39024583,108386452,Entire home,43.78688,-70.39872,2,1.0,6,5.0,20,250.0,57.0,37668.0,328.0,2,44.5,3.0,None,Small,No,No,Yes,No,No,No,0,1330
39054252,https://www.airbnb.com/rooms/39054252,121683635,Entire cabin,43.92932,-70.45194,2,1.0,6,5.0,10,212.0,100.0,30194.0,118.0,3,52.0,5.0,None,Large,Yes,No,Yes,No,No,No,0,1331
39080963,https://www.airbnb.com/rooms/39080963,299529960,Entire condo,43.40148,-70.43093,2,1.5,6,5.0,7,345.0,89.0,39740.0,150.0,7,127.0,7.0,None,Individual,No,Yes,Yes,No,Yes,No,0,1332
39199561,https://www.airbnb.com/rooms/39199561,300795965,Entire condo,43.51814,-70.37133,2,2.0,6,-NA,0,175.0,100.0,1892.0,28.0,7,35.5,22.5,None,Small,Yes,No,Yes,No,Yes,No,0,1333
39411752,https://www.airbnb.com/rooms/39411752,98374207,Entire cottage,43.5181,-70.37164,2,1.0,2,4.86,7,145.0,100.0,1015.0,7.0,7,1.0,2.0,None,Small,No,No,Yes,No,No,No,0,1334
39699430,https://www.airbnb.com/rooms/39699430,23544267,Entire home,43.66477,-70.30436,2,1.0,4,4.96,57,300.0,0.0,0.0,365.0,2,0.0,0.0,None,Individual,No,No,Yes,Yes,No,No,0,1335
39893979,https://www.airbnb.com/rooms/39893979,129771903,Entire home,43.66712,-70.443,2,2.0,4,4.94,54,149.0,0.0,0.0,365.0,1,0.0,0.0,Low,Individual,No,No,Yes,No,No,No,0,1336
39982135,https://www.airbnb.com/rooms/39982135,68266657,Entire condo,43.738413,-70.20492,2,1.0,4,-NA,0,218.0,0.0,0.0,63.0,30,0.0,0.0,None,Moderate,No,No,Yes,No,No,No,0,1337
40173102,https://www.airbnb.com/rooms/40173102,306825681,Entire cottage,43.51762,-70.38148,2,1.0,4,4.95,188,250.0,75.0,49839.0,347.0,2,41.0,3.0,None,Small,No,No,Yes,Yes,No,No,0,1338
40173905,https://www.airbnb.com/rooms/40173905,306825681,Entire cottage,43.51692,-70.38115,2,1.0,4,4.94,193,250.0,72.0,49631.0,346.0,2,45.0,2.0,Low,Small,No,No,Yes,Yes,No,No,0,1339
40233108,https://www.airbnb.com/rooms/40233108,309747570,Entire rental unit,43.38557,-70.5448,2,2.0,6,5.0,1,0.0,0.0,0.0,0.0,7,0.0,0.0,None,Large,No,No,Yes,No,No,No,0,1340
40233383,https://www.airbnb.com/rooms/40233383,309747570,Entire serviced apartment,43.38372,-70.54353,2,2.0,6,5.0,1,260.0,91.0,10310.0,44.0,7,83.0,7.0,None,Large,No,No,Yes,No,No,No,0,1341
40306261,https://www.airbnb.com/rooms/40306261,1083400,Entire home,43.51133,-70.38381,2,2.0,7,4.95,99,360.0,53.0,65196.0,310.0,2,101.0,2.0,Moderate,Individual,No,No,Yes,No,No,No,0,1342
40352077,https://www.airbnb.com/rooms/40352077,86289820,Entire rental unit,43.66951,-70.25267,2,1.0,6,4.92,177,306.0,59.0,68237.0,357.0,1,78.5,2.0,Low,Individual,No,No,Yes,No,No,No,0,1343
41230103,https://www.airbnb.com/rooms/41230103,273097290,Entire cottage,43.91505,-70.55217,2,1.0,4,-Unknown,2,406.0,45.0,48528.0,365.0,1,363.0,2.0,Low,Moderate,No,No,Yes,No,No,No,0,1344
41232337,https://www.airbnb.com/rooms/41232337,128120326,Entire rental unit,43.35643,-70.48027,2,1.0,4,4.67,24,265.0,22.0,19851.0,365.0,4,108.0,5.0,None,Small,No,No,Yes,No,Yes,No,0,1345
41341525,https://www.airbnb.com/rooms/41341525,323666636,Treehouse,43.484,-70.78614,2,1.0,4,4.9,399,449.0,84.0,131928.0,357.0,1,79.5,2.0,None,Small,No,Yes,Yes,No,No,Yes,0,1346
41408247,https://www.airbnb.com/rooms/41408247,236858313,Entire cottage,43.85509,-70.44516,2,1.0,5,4.92,73,325.0,70.0,37172.0,160.0,3,165.0,4.0,None,Individual,No,No,Yes,No,No,No,0,1347
41533805,https://www.airbnb.com/rooms/41533805,53480254,Entire condo,43.64864,-70.26432,2,1.0,4,4.93,15,333.0,26.0,18002.0,208.0,2,1.0,2.0,None,Individual,No,No,Yes,No,No,No,0,1348
41635511,https://www.airbnb.com/rooms/41635511,219752032,Entire cottage,43.84609,-70.46686,2,1.0,4,5.0,21,240.0,94.0,21990.0,105.0,7,93.0,7.0,None,Individual,No,No,Yes,Yes,No,No,0,1349
42035665,https://www.airbnb.com/rooms/42035665,333129019,Entire home,43.46703,-70.38485,2,1.0,6,4.97,69,250.0,80.0,21889.0,113.0,2,289.0,4.0,None,Small,No,No,Yes,No,No,No,0,1350
42111867,https://www.airbnb.com/rooms/42111867,334012394,Entire home,43.69567,-70.24231,2,1.5,6,4.85,142,245.0,72.0,64693.0,320.0,2,71.5,2.0,Moderate,Individual,No,Yes,Yes,Yes,No,No,0,1351
42151136,https://www.airbnb.com/rooms/42151136,100634580,Entire cottage,43.54422,-70.338,2,1.0,4,4.76,25,285.0,99.0,55767.0,192.0,2,70.0,4.0,None,Small,No,No,Yes,No,No,No,0,1352
42177008,https://www.airbnb.com/rooms/42177008,249262684,Entire cabin,43.83621,-70.85308,2,1.0,6,4.92,25,155.0,100.0,10814.0,92.0,3,67.0,7.0,None,Individual,No,No,Yes,No,No,No,0,1353
42293601,https://www.airbnb.com/rooms/42293601,105006593,Entire home,43.46631,-70.38084,2,2.0,8,4.61,99,588.0,76.0,116696.0,291.0,3,19.0,2.0,High,Large,Yes,No,Yes,No,No,No,0,1354
42485453,https://www.airbnb.com/rooms/42485453,60756695,Entire cottage,43.50901,-70.38229,2,1.0,7,4.86,130,354.0,52.0,36441.0,151.0,2,27.0,2.0,Moderate,Moderate,No,No,Yes,No,No,No,0,1355
42581620,https://www.airbnb.com/rooms/42581620,15767403,Entire cabin,43.98801,-70.34907,2,1.0,5,4.88,48,160.0,95.0,18665.0,107.0,2,44.0,3.0,None,Small,No,No,Yes,No,No,No,0,1356
42661360,https://www.airbnb.com/rooms/42661360,105006593,Entire rental unit,43.51454,-70.38371,2,1.0,6,4.6,60,454.0,71.0,25929.0,121.0,3,25.5,3.0,High,Large,Yes,No,Yes,Yes,No,No,0,1357
42689439,https://www.airbnb.com/rooms/42689439,314899902,Entire home,43.3806,-70.43751,2,1.0,4,5.0,16,450.0,36.0,32710.0,167.0,3,37.0,4.0,None,Small,No,No,Yes,No,No,No,0,1358
42743810,https://www.airbnb.com/rooms/42743810,59491531,Entire home,43.86783,-70.46459,2,1.0,5,4.44,41,200.0,67.0,41804.0,346.0,1,21.0,3.0,High,Moderate,No,No,Yes,No,No,No,0,1359
42787449,https://www.airbnb.com/rooms/42787449,492251,Entire rental unit,43.6572627176,-70.2546495403,2,1.0,6,4.99,259,455.0,63.0,92717.0,355.0,2,20.0,2.0,High,Small,No,No,Yes,No,No,No,0,1360
42808397,https://www.airbnb.com/rooms/42808397,66639280,Entire cottage,43.43372,-70.50998,2,2.0,5,5.0,5,300.0,83.0,23850.0,92.0,7,57.0,7.0,None,Small,No,No,Yes,No,Yes,No,0,1361
42924027,https://www.airbnb.com/rooms/42924027,65889758,Entire cottage,43.52706,-70.36526,2,2.0,6,-Unknown,1,308.0,0.0,0.0,63.0,5,0.0,0.0,None,Small,No,No,Yes,No,Yes,No,0,1362
42996148,https://www.airbnb.com/rooms/42996148,33220371,Entire cottage,43.91708,-70.47064,2,1.0,5,4.92,37,186.0,68.0,22914.0,151.0,2,9.0,3.0,High,Small,Yes,No,Yes,No,No,No,0,1363
42998430,https://www.airbnb.com/rooms/42998430,183775899,Entire home,43.662605417500004,-70.2527284877,2,2.0,8,4.83,18,378.0,9.0,13988.0,365.0,2,177.0,2.5,None,Large,No,No,Yes,No,No,No,0,1364
43110370,https://www.airbnb.com/rooms/43110370,90513665,Entire home,43.4594,-70.37792,2,1.0,6,4.87,15,360.0,63.0,37682.0,172.0,3,53.5,4.0,None,Individual,No,No,Yes,Yes,No,No,0,1365
43314688,https://www.airbnb.com/rooms/43314688,218146919,Entire rental unit,43.64751,-70.26268,2,1.0,4,4.99,404,229.0,82.0,67691.0,324.0,1,18.0,2.0,High,Small,No,No,Yes,No,No,No,0,1366
43374633,https://www.airbnb.com/rooms/43374633,331319242,Entire rental unit,43.80373,-70.68019,2,1.0,4,4.93,28,110.0,92.0,4731.0,76.0,7,92.5,4.5,None,Small,No,No,Yes,Yes,No,No,0,1367
43413533,https://www.airbnb.com/rooms/43413533,243184381,Entire cottage,43.78867,-70.36143,2,1.0,6,4.79,96,124.0,80.0,38591.0,359.0,2,25.0,3.0,Low,Small,No,No,Yes,No,No,No,0,1368
43536337,https://www.airbnb.com/rooms/43536337,490225865,Entire home,43.85431,-70.46834,2,2.5,8,4.87,31,450.0,92.0,37892.0,107.0,3,166.0,5.0,None,Small,No,No,Yes,Yes,No,No,0,1369
43557034,https://www.airbnb.com/rooms/43557034,94076240,Entire condo,43.51469,-70.37317,2,2.0,6,4.83,29,250.0,75.0,83277.0,365.0,2,112.0,7.0,None,Individual,No,No,Yes,No,Yes,No,0,1370
43623473,https://www.airbnb.com/rooms/43623473,190558127,Entire guest suite,43.46692,-70.7038,2,1.0,4,4.79,47,130.0,40.0,12607.0,254.0,2,25.0,4.0,None,Individual,No,No,No,No,No,No,0,1371
43650337,https://www.airbnb.com/rooms/43650337,174415914,Entire townhouse,43.63739,-70.22814,2,1.5,4,4.9,10,148.0,91.0,43491.0,268.0,30,92.0,25.0,Moderate,Small,No,No,Yes,Yes,No,No,0,1372
43679832,https://www.airbnb.com/rooms/43679832,33220371,Entire cottage,43.91709,-70.46977,2,1.0,5,5.0,10,174.0,25.0,3242.0,73.0,2,14.0,2.0,High,Small,Yes,No,Yes,No,No,No,0,1373
43679959,https://www.airbnb.com/rooms/43679959,33220371,Entire cottage,43.91769,-70.4722,2,1.0,5,4.78,23,176.0,66.0,21052.0,147.0,2,22.5,4.5,High,Small,Yes,No,Yes,No,No,No,0,1374
43715742,https://www.airbnb.com/rooms/43715742,243961085,Entire home,43.44994,-70.38741,2,2.0,6,4.9,70,277.0,48.0,43405.0,364.0,3,79.0,5.0,Low,Small,No,No,Yes,No,No,No,0,1375
43741672,https://www.airbnb.com/rooms/43741672,60756695,Entire rental unit,43.52225,-70.38305,2,1.0,7,4.88,66,341.5,27.0,15631.0,143.0,2,29.0,2.0,None,Moderate,No,No,Yes,No,No,No,0,1376
43828371,https://www.airbnb.com/rooms/43828371,350240458,Entire cottage,43.53789,-70.35095,2,1.0,5,4.85,61,339.0,65.0,47852.0,229.0,3,143.0,5.0,None,Individual,Yes,No,Yes,No,No,Yes,0,1377
43876954,https://www.airbnb.com/rooms/43876954,5483699,Entire home,43.76263,-70.12741,2,1.0,6,4.95,76,589.0,48.0,67999.0,356.0,2,21.0,3.0,None,Small,No,No,Yes,No,No,No,0,1378
43894259,https://www.airbnb.com/rooms/43894259,8350103,Entire condo,43.65612,-70.25445,2,1.0,4,4.83,226,339.0,72.0,73759.0,357.0,1,44.0,2.0,Low,Small,No,No,Yes,No,No,No,0,1379
43913574,https://www.airbnb.com/rooms/43913574,28718478,Entire rental unit,43.50558,-70.38352,2,1.0,5,4.6,10,210.0,59.0,15454.0,126.0,7,338.0,2.5,None,Small,No,No,Yes,Yes,No,No,0,1380
43920945,https://www.airbnb.com/rooms/43920945,60756695,Entire cottage,43.50783,-70.38272,2,1.0,6,4.86,78,204.0,38.0,23205.0,204.0,2,14.0,3.0,Low,Moderate,No,No,Yes,No,No,No,0,1381
44035612,https://www.airbnb.com/rooms/44035612,129264385,Entire rental unit,43.4916,-70.46168,2,1.0,4,4.95,22,298.0,44.0,29500.0,151.0,1,5.0,1.0,Low,Small,No,No,Yes,No,No,No,0,1382
44084856,https://www.airbnb.com/rooms/44084856,353635676,Entire rental unit,43.360104,-70.482124,2,1.0,4,5.0,50,500.0,37.0,58500.0,336.0,3,58.5,3.5,None,Individual,No,No,Yes,No,No,No,0,1383
44109490,https://www.airbnb.com/rooms/44109490,192157687,Private room in home,43.90565,-70.46857,2,1.0,3,-NA,0,106.0,71.0,18722.0,279.0,2,6.0,5.0,None,Small,No,No,Yes,Yes,No,No,0,1384
44177910,https://www.airbnb.com/rooms/44177910,139259336,Entire cottage,43.76598,-70.44563,2,1.0,5,4.88,57,160.0,98.0,30188.0,174.0,3,70.0,4.0,None,Individual,No,No,Yes,No,No,No,0,1385
44190880,https://www.airbnb.com/rooms/44190880,314019484,Entire cabin,43.53332,-70.60946,2,1.0,6,4.84,25,275.0,8.0,1200.0,50.0,5,18.5,2.0,None,Small,No,No,Yes,No,No,No,0,1386
44193763,https://www.airbnb.com/rooms/44193763,54114770,Entire rental unit,43.522,-70.36923,2,1.0,5,5.0,6,499.0,69.0,45370.0,125.0,3,23.0,5.0,None,Small,No,No,Yes,No,No,No,0,1387
44521266,https://www.airbnb.com/rooms/44521266,13528696,Entire cottage,43.63073,-70.58685,2,1.0,2,5.0,114,225.0,24.0,19703.0,363.0,2,49.5,2.0,None,Individual,No,No,Yes,No,No,No,0,1388
44609875,https://www.airbnb.com/rooms/44609875,107795086,Entire cottage,43.51159,-70.3895,2,1.0,4,4.9,68,225.0,85.0,30026.0,164.0,2,120.0,3.0,None,Small,No,No,Yes,No,No,No,0,1389
44639118,https://www.airbnb.com/rooms/44639118,5622676,Entire rental unit,43.66497,-70.24941,2,1.0,2,5.0,10,150.0,99.0,15204.0,149.0,30,143.0,2.0,None,Individual,No,No,Yes,No,No,No,0,1390
44697127,https://www.airbnb.com/rooms/44697127,13091896,Entire cabin,43.82944,-70.42466,2,1.0,6,4.86,7,225.0,0.0,0.0,83.0,4,0.0,0.0,None,Individual,No,No,Yes,No,No,No,0,1391
44699516,https://www.airbnb.com/rooms/44699516,306633804,Entire townhouse,43.69207,-70.2978,2,1.5,3,-NA,0,216.0,0.0,0.0,365.0,90,0.0,0.0,None,Individual,No,No,Yes,No,No,No,0,1392
44883268,https://www.airbnb.com/rooms/44883268,129724838,Entire cabin,43.84193,-70.6262,2,1.0,6,4.13,8,224.0,45.0,25854.0,297.0,7,1.0,2.0,Low,Individual,No,No,Yes,No,No,No,0,1393
44960881,https://www.airbnb.com/rooms/44960881,33220371,Entire cottage,43.91701,-70.47167,2,1.0,5,4.82,11,163.0,41.0,9201.0,97.0,2,6.5,2.5,High,Small,No,No,Yes,No,No,No,0,1394
44962485,https://www.airbnb.com/rooms/44962485,362997205,Entire rental unit,43.68571,-70.25211,2,1.0,4,4.95,82,175.0,94.0,49690.0,219.0,1,15.0,5.0,None,Individual,No,No,Yes,No,No,No,0,1395
45014585,https://www.airbnb.com/rooms/45014585,21334042,Entire rental unit,43.66405,-70.25466,2,1.0,4,4.99,163,250.0,56.0,49792.0,361.0,2,57.5,2.0,None,Small,No,No,Yes,No,No,No,0,1396
45067146,https://www.airbnb.com/rooms/45067146,69520603,Entire guest suite,43.6558,-70.30989,2,1.0,2,4.99,108,175.0,80.0,32132.0,292.0,1,9.5,2.5,None,Small,No,No,Yes,No,No,No,0,1397
45067181,https://www.airbnb.com/rooms/45067181,243961085,Entire loft,43.44939,-70.38693,2,1.0,4,4.92,26,245.0,41.0,29816.0,357.0,3,56.0,4.0,None,Small,No,No,Yes,No,No,No,0,1398
45142459,https://www.airbnb.com/rooms/45142459,314019484,Entire cottage,43.53418,-70.60786,2,1.0,4,4.89,66,150.0,51.0,15700.0,160.0,2,29.0,7.0,None,Small,No,No,Yes,No,No,No,0,1399
45417915,https://www.airbnb.com/rooms/45417915,6489179,Entire home,43.63636,-70.23002,2,1.0,4,4.93,14,179.0,87.0,21646.0,202.0,30,82.5,21.5,Low,Individual,No,No,Yes,No,No,No,0,1400
45462973,https://www.airbnb.com/rooms/45462973,82192,Entire home,43.64815,-70.26146,2,1.0,5,4.95,38,464.0,100.0,3819.0,6.0,28,248.0,19.0,Low,Small,No,No,Yes,Yes,No,No,0,1401
45481954,https://www.airbnb.com/rooms/45481954,55269531,Entire townhouse,43.38155,-70.47718,2,1.0,6,4.94,111,204.0,53.0,26829.0,286.0,1,57.5,2.0,None,Small,No,No,Yes,No,No,No,0,1402
45492715,https://www.airbnb.com/rooms/45492715,112452395,Entire condo,43.52003,-70.36988,2,2.0,4,4.6,25,290.0,7.0,8051.0,365.0,2,60.0,3.0,None,Large,Yes,No,Yes,No,No,No,0,1403
45516724,https://www.airbnb.com/rooms/45516724,43943905,Entire rental unit,43.66406,-70.25257,2,1.0,4,4.88,52,294.0,55.0,50630.0,365.0,2,110.5,2.0,None,Small,No,No,Yes,No,No,No,0,1404
45617515,https://www.airbnb.com/rooms/45617515,315186847,Entire townhouse,43.51871,-70.37501,2,1.5,6,4.96,49,283.0,89.0,59092.0,214.0,2,81.5,3.0,None,Small,No,No,Yes,No,No,No,0,1405
45782049,https://www.airbnb.com/rooms/45782049,289526510,Room in aparthotel,43.65892,-70.25272,2,1.5,5,4.92,24,940.0,52.0,92276.0,319.0,1,20.0,3.0,Low,Moderate,No,No,Yes,No,No,No,0,1406
45783719,https://www.airbnb.com/rooms/45783719,289526510,Room in aparthotel,43.65892,-70.25272,2,1.5,5,5.0,35,840.0,65.0,125729.0,347.0,1,26.0,3.0,Low,Moderate,No,No,Yes,No,No,Yes,0,1407
45783774,https://www.airbnb.com/rooms/45783774,289526510,Room in aparthotel,43.65892,-70.25272,2,1.0,5,5.0,65,940.0,56.0,103523.0,346.0,1,15.5,2.0,Low,Moderate,No,No,Yes,No,No,No,0,1408
45883034,https://www.airbnb.com/rooms/45883034,366737795,Entire rental unit,43.5197181702,-70.3712158203,2,1.0,8,5.0,2,70.0,71.0,23936.0,147.0,25,0.0,15.5,None,Moderate,No,No,Yes,No,No,No,0,1409
45883201,https://www.airbnb.com/rooms/45883201,366737795,Room in hotel,43.52009,-70.37169,2,1.0,5,4.5,6,75.0,80.0,10395.0,151.0,30,0.0,31.5,None,Moderate,No,No,Yes,No,No,No,0,1410
46037084,https://www.airbnb.com/rooms/46037084,373154602,Entire home,43.75994,-70.02,2,1.0,6,4.84,19,200.0,53.0,30311.0,273.0,1,189.5,6.5,None,Individual,No,No,Yes,Yes,No,No,0,1411
46084657,https://www.airbnb.com/rooms/46084657,21344430,Entire rental unit,43.52321,-70.36738,2,1.5,8,4.73,11,549.0,42.0,138824.0,324.0,1,64.0,3.0,Low,Moderate,Yes,No,Yes,No,No,No,0,1412
46179406,https://www.airbnb.com/rooms/46179406,252877154,Entire rental unit,43.38273,-70.54324,2,1.0,4,4.81,64,229.0,64.0,35030.0,238.0,3,51.0,4.0,None,Small,No,No,Yes,No,No,No,0,1413
46219676,https://www.airbnb.com/rooms/46219676,43861874,Entire cabin,43.85262,-70.53091,2,1.0,6,-NA,0,450.0,26.0,41300.0,365.0,3,304.0,4.0,None,Small,No,No,Yes,No,No,No,0,1414
46253859,https://www.airbnb.com/rooms/46253859,289526510,Room in aparthotel,43.65892,-70.25272,2,1.0,4,4.92,12,940.0,33.0,69648.0,339.0,1,9.0,2.0,Low,Moderate,No,No,Yes,No,No,No,0,1415
46273269,https://www.airbnb.com/rooms/46273269,374646381,Entire rental unit,43.67581,-70.29662,2,1.0,4,4.89,136,200.5,59.0,36859.0,363.0,2,25.0,2.0,None,Individual,No,No,Yes,Yes,No,No,0,1416
46544255,https://www.airbnb.com/rooms/46544255,323666636,Treehouse,43.48375,-70.78618,2,1.0,4,4.93,167,449.0,69.0,100519.0,355.0,1,47.0,2.0,None,Small,No,Yes,Yes,No,No,Yes,0,1417
46658544,https://www.airbnb.com/rooms/46658544,43943905,Entire rental unit,43.66407,-70.25279,2,1.0,4,4.95,84,274.0,79.0,23022.0,113.0,2,62.0,2.0,Moderate,Small,No,No,Yes,No,No,No,0,1418
46711447,https://www.airbnb.com/rooms/46711447,90335500,Entire home,43.49192,-70.38846,2,1.0,4,5.0,11,330.0,87.0,11467.0,61.0,3,208.5,7.0,None,Small,No,No,Yes,No,No,No,0,1419
46711639,https://www.airbnb.com/rooms/46711639,90335500,Entire home,43.49194,-70.38594,2,1.0,4,4.7,10,330.0,81.0,20371.0,89.0,4,205.0,7.0,None,Small,No,No,Yes,No,No,No,0,1420
46900140,https://www.airbnb.com/rooms/46900140,520454,Entire home,43.66586,-70.30301,2,1.0,4,5.0,19,325.0,18.0,10908.0,182.0,3,2.0,2.0,None,Individual,No,No,Yes,No,No,No,0,1421
46942927,https://www.airbnb.com/rooms/46942927,41424639,Entire home,43.89733,-70.4735,2,1.0,9,4.94,47,399.0,78.0,75529.0,191.0,3,34.0,4.0,None,Individual,Yes,No,Yes,Yes,No,No,0,1422
